id,fen,move,rating
04PFc,Q1b5/1B3pkp/4p1p1/P7/2q5/7P/5PP1/6K1 b - - 0 31,c4c1,1655
00ldC,5r2/pp3pk1/2p1pRp1/6Qp/2P5/P7/1q1r2PP/5R1K w - - 1 31,f6g6,1656
02j28,8/3nk1r1/5q2/p1pPpQ1P/PpP3P1/1P3R2/5P2/6K1 w - - 0 43,f5d7,1656
03CzP,3K4/3Q4/7k/1Pq3p1/8/8/8/8 w - - 6 55,d7c6,1656
05Bk8,3q2rk/p2P4/2p4b/5Q2/4N2P/8/PPP3P1/4R2K b - - 1 26,d8h4,1656
00Bex,1r2qrk1/6bp/2npb3/2pNpp2/2P5/3P1B2/1B3PPP/1R1QR1K1 w - - 0 22,d5c7,1657
00Ivf,8/2p4r/1p3k2/p2PR1p1/P1P2pP1/1P3P1r/4R1K1/8 b - - 7 46,h3h2,1658
00veX,1r3rk1/p4p2/2p4p/2q1p1p1/4Pnb1/2PB1PB1/P1Q3PP/3R1RK1 w - - 0 18,g3f2,1658
01T20,8/5pk1/P4b2/6p1/6Pp/3R3K/R1P1r2P/8 b - - 0 45,f6e5,1658
02qob,3Q4/3bBp1k/2p3p1/1p3q2/p2P4/7P/2P3P1/6K1 w - - 4 39,e7f6,1658
03Njs,6rr/4qp2/p1p2k2/8/4p1Q1/6R1/PP3PPP/6K1 w - - 3 32,g4f4,1658
04NEq,rnb1kbr1/pppp1Npp/5q2/2n5/2B5/2N2P2/PPPP2PP/R1BQK2R b KQq - 1 7,f6h4,1658
002Ua,r4rk1/pp3ppp/3p1q2/P1P1p3/2B5/2B2n2/2P2P1P/R2Q1R1K b - - 0 16,f6f4,1659
00DdW,5rk1/5ppp/4b3/1p1pPpPP/2pP4/b1P5/rqNQKP2/2RRN3 w - - 5 23,c1b1,1659
00hsd,5k2/p4p2/1p6/3p4/7Q/P2PrRKP/6P1/6q1 b - - 3 40,g1e1,1659
023tP,r3k2r/pp3ppp/1bp2n2/4p3/Q3Pqb1/B1PB4/P4PPP/R3NRK1 w kq - 3 14,a3c1,1659
03VQ8,2kr3r/qp3p2/p1pB2p1/Q2pPp2/5P2/PR6/1P4KP/2R5 b - - 0 28,h8h2,1659
03leN,1k1r3r/1pp1qp2/B1bpp3/Q5b1/4P3/R7/PPP3P1/1K1R4 w - - 0 21,a6b5,1659
03w7Z,r2q1rk1/bpp3pp/p2p2p1/4p3/2P1P1P1/2Q4P/P4PB1/R1B2RK1 b - - 0 18,a7d4,1659
03lSF,8/pp1kp1Qp/3r2p1/2pN2q1/4P3/P1Pn1P1P/1P2N1P1/1K6 w - - 4 28,f3f4,1660
00rB5,2r3k1/4pp2/3p1bp1/1p6/1P2P1Q1/P3q1P1/6BP/1Rr1R2K w - - 4 23,g4c8,1661
00yfJ,r1b1k2r/p4p1p/2p1p3/1pRnPp2/q2P4/2Q2N1P/5PP1/1B3RK1 w kq - 0 19,c5d5,1661
04FJw,r5k1/p2n3p/Qq2p1p1/1Pppb3/8/2B1P2P/3N2P1/R5K1 w - - 0 28,a6b6,1661
054ce,3r2k1/pp3p2/4p1pp/3rP3/1q1P2R1/6Q1/PP4PP/3R2K1 w - - 2 25,g4g6,1661
015Kw,2r1r1k1/5p2/p3p3/1p1p4/3PnQP1/2P4R/PPqN4/R5K1 b - - 1 27,c2d2,1662
01Amq,4r1k1/4Pp2/pQ3b1p/6pP/q1p5/P4P2/5BPK/8 w - - 2 31,b6f6,1663
01Mlb,4rr2/p4k2/1p1p1Pp1/7p/3n3N/1P1Pq1P1/P1P3QP/5R1K w - - 4 24,g2d5,1663
01RxX,7r/2k2ppp/p1n1p3/8/PpR5/3r4/1P2NPPP/4R1K1 w - - 2 21,e1c1,1663
03jgY,r5k1/1pR4N/3p2n1/p2Ppr2/8/7P/1P1Q1P2/q3K1R1 w - - 0 24,c7c1,1663
0297r,3r2k1/1n3ppp/p1p5/1p1Pq3/1P2N3/P5P1/5P1P/2RQ2K1 w - - 1 24,d5c6,1665
03xCE,rn2kbnr/pp2pppp/1q6/3p1b2/2pP1B2/2P1P3/PPQ2PPP/RN2KBNR w KQkq - 2 5,c2f5,1665
058j3,rn3rk1/pp6/3pbq1p/2p4P/2P3BP/2P1P3/P2N4/R2QK2R b KQ - 0 19,f6f2,1665
01jhf,2kr2nr/ppp2ppp/3pb3/q7/7Q/PBNnB2P/1PP3P1/R4K1R w - - 2 15,b3e6,1666
03Cz5,3r1r1k/pp4pp/2qbP1p1/8/3p1B2/1P3QP1/P6P/R4R1K w - - 2 26,f3c6,1666
03MCw,r4rk1/1b3pp1/2n1p3/q2pPP1p/p1pP2nN/P1P2QP1/2BN2P1/R4RK1 b - - 1 20,c6d4,1666
029k3,r5k1/1p2b1pp/1qpp4/p3p3/2P1P1b1/P1N2N2/QP4PP/5RK1 w - - 4 23,c4c5,1668
02ovT,r4rk1/pp3ppp/3pb1q1/2pNp3/3nP2P/3P1Q2/PPP2PP1/2KR3R w - - 2 13,d5e7,1668
036Al,4r1k1/1p1q1ppp/pBnb4/3R4/8/P1N4P/1P3PP1/4Q1K1 w - - 0 24,e1d2,1668
00O9Z,5Q1R/5p1p/1b3qp1/p6k/P2P4/8/1P2rPPP/5RK1 b - - 7 32,f6f2,1669
02Jfx,r3kb1r/pp3pp1/3pb2p/q1pn4/4Q2B/2N5/PPP2PPP/R3KB1R w KQkq - 2 13,f1b5,1669
02QsC,2b3k1/2q4p/4p2P/3p4/4p3/1P2QrP1/1R3P2/1K3B2 w - - 3 35,e3g5,1669
03cY6,r4r1k/p1p3pp/2qbQn2/8/8/1P5P/PBP1NPP1/R4RK1 b - - 1 20,d6h2,1669
03qGC,2bk4/5R2/2P5/P3p3/2K2P2/8/2P2r2/8 b - - 0 40,c8e6,1669
04nVK,8/4k1r1/3p2pp/1p2p3/5p2/1P6/P4PPP/2R3K1 w - - 0 30,c1c7,1669
01chU,1N4k1/7p/PR1n2r1/1b6/1P3R2/3N3r/1P4P1/6K1 b - - 0 45,h3d3,1670
01qi9,8/8/7p/pp3k2/6p1/PP2K1P1/7P/8 w - - 0 55,e3d4,1670
02w53,2kr3r/1pp2ppp/pbp5/3b4/4N2q/3PB2P/PPP2PP1/R2Q1R1K w - - 1 16,e3g5,1670
03Yql,r4qk1/1b3p2/pp3R1p/2p1p1b1/4P3/2N3QP/PPP3BK/8 w - - 2 27,h3h4,1670
03sAx,7k/p4prp/3q1p2/1pbppP2/7Q/1B1P2RP/PPP3P1/7K b - - 0 27,c5f2,1670
04ilU,8/3k4/6pp/1P3p2/4p3/5bP1/5P1P/4K1N1 w - - 5 40,g1f3,1670
04lQ7,3rr1kb/5p1p/2R3pB/3b4/6P1/3R2N1/1PP3BP/7K b - - 0 28,e8e1,1670
00OQt,8/8/8/p3b3/P1B2p1K/1Pk1p2P/6P1/8 b - - 8 50,c3d2,1671
0231q,3k1rQ1/4b2P/2p2p2/4p3/4P3/3P4/p2q2PK/5R2 w - - 1 45,g8f8,1671
02jvv,3rr1k1/ppp2p1p/6p1/7P/4qQ2/P4N2/1bP2PP1/3R1RK1 w - - 0 27,f4e4,1671
04GhF,8/5p2/p6p/3k4/1P2p1PP/2K1P3/2N2P2/3b4 b - - 1 42,d1c2,1671
01RXs,8/8/3r3p/p1P1k3/4pp2/PPK5/3p2PR/8 w - - 0 40,h2h5,1672
02FDO,r1bq1r1k/ppppb1pp/3n1p2/4N3/8/1QNPR3/PP1P1PPP/R1B3K1 w - - 1 11,e5g6,1672
03bjc,8/6pk/5pbp/3Bq3/7P/P3P1Q1/7K/8 w - - 0 38,g3e5,1672
00EDN,rnbq1rk1/p4ppp/1p2p3/2p5/2QPn3/B1P1PN2/P3BPPP/R4RK1 b - - 0 11,c8a6,1674
00XPO,r2q1r1k/1pp3p1/1b2b2p/3n4/pP6/P1PQ1N1P/1BB2PP1/R3K2R b KQ - 0 20,e6f5,1674
00eOw,r2r2k1/pp3pp1/5q1p/4p3/3P4/2N5/PPQ2P1R/2K4R b - - 0 25,e5d4,1674
00j3i,5rk1/R5p1/5q1p/8/3p2Q1/1P6/P3rPPP/5RK1 b - - 2 38,f6f2,1674
04H3Z,1k4r1/p1pp3p/Bpn1p3/4Qp2/5B2/7P/PPP2PPq/R3RK2 b - - 0 21,h2g2,1674
033B5,rn1qk1nr/pp1bp1bp/4P1p1/1Bp5/8/2N5/PPP3PP/R1BQK1NR b KQkq - 0 10,g7c3,1675
01wvH,2r3k1/pp1b1ppp/4p3/q3P3/PbNP1n2/1P1Q1N2/4BKPP/5R2 w - - 1 21,d3e4,1676
021cc,8/8/2p1k1p1/p1KpP3/P4PP1/8/8/8 b - - 0 39,g6g5,1676
04Izo,r1bb1rk1/5ppp/3p2q1/2pP2P1/p1P1PP1P/1p4Q1/PP1N4/1K1R3R w - - 0 24,h4h5,1676
04o7x,3q1rk1/B3bppp/3p4/6r1/8/1P6/P3QPPP/3R1RK1 b - - 1 21,d8a8,1676
01XsQ,r2qk2r/p1p1bppp/1pn1pn2/2Pp1b2/3P4/P1NBPN2/1P3PPP/R1BQK2R w KQkq - 2 8,d3b5,1677
02yan,2r1k3/ppB4p/7q/8/Q2PP1b1/P4nP1/P6P/2R2R1K b - - 3 24,g4d7,1677
03lc6,2r2rk1/p2qp2p/1p4pP/8/1P3P2/2bPQP2/2R1P1K1/4R3 w - - 0 30,c2c3,1677
00dqP,r1b2rk1/5p1p/p3pq2/1p1p4/7n/1P5P/P1P1QPB1/1K1R2R1 w - - 2 21,g2d5,1680
01LaG,6rk/5R2/3p1q1p/3P2pQ/1P2P3/3P1p1P/P1r3PB/1R5K b - - 0 28,f3g2,1680
02l21,r1b1kb1r/1p4p1/p7/3pPpNp/3P3P/NnP5/5PP1/1RB2RK1 b kq - 2 18,b3c1,1680
02oxp,r1b1qrk1/1pp2ppp/p1p5/8/2NbPB2/7P/PPP2PP1/RN1QK2R b KQ - 0 11,e8e4,1680
00AuR,8/4bkp1/R6P/4p3/Pp2P3/1P2r3/6P1/6K1 w - - 0 33,h6h7,1681
00HGG,8/pp6/2p1kpp1/3p2P1/3P1P1p/1P3K2/P1P4P/8 b - - 0 31,f6g5,1681
00JYV,r2q1rk1/p1p1bppp/2pp2b1/4p3/4n1PN/2NP3P/PPP2PK1/R1BQ1R2 w - - 4 11,h4g6,1681
01OKT,r1b2r1k/1ppn2p1/p2p3p/4pp2/1P2q3/PBP2N1P/2P2PP1/R2Q1RK1 w - - 1 14,b3d5,1681
02oJ4,6k1/p1p2p2/6q1/5RQ1/8/8/Pr2r1PP/R6K w - - 0 29,g5d8,1681
051YJ,7k/pp2q1p1/1n2p1B1/1b3pp1/1n1P3P/8/PP1K1PP1/1Q5R w - - 0 24,h4g5,1681
022x4,r7/p1ppq1kN/b1p3pp/4P3/Q5P1/8/PPP2PK1/4R3 b - - 0 25,a6b5,1682
02MFn,3rr2b/1p1q1b1k/p1pB1ppP/2Pp4/1P4P1/P4P2/3QR3/4R1K1 w - - 1 34,e2e7,1682
02eoh,r2q2k1/pbr5/1p2p1pb/3p4/3B2P1/2PQ3P/PPB5/R6K w - - 0 25,d3g6,1682
03ua1,8/4k2p/1p4p1/p3Pp2/2qQnP1P/P4NP1/1P4K1/8 b - - 0 41,c4e2,1682
041in,7k/8/8/p6N/np5P/6R1/P1r2r2/K5R1 w - - 3 38,g3g8,1682
03d8i,rq5r/2pkb3/p2p4/3Qp3/N3P3/P5R1/RPP3P1/6K1 b - - 2 25,b8a7,1683
015tJ,r2qkb1r/ppp2pp1/2n1p2p/7b/3n1B2/P1N2N1P/1PPQBPP1/R3K2R w KQkq - 2 11,f3d4,1684
01w7J,r2q3r/pp3pk1/1n1b1Np1/2pP4/8/2Q5/PP2B1PP/R4RK1 b - - 3 18,d6h2,1684
037lM,r4r1k/5p1p/2p2b1N/P7/4n3/8/6RP/6RK w - - 0 33,g2g8,1684
00pEZ,2kr2r1/ppq1bb1Q/2p1pB2/2npP3/8/2P2N2/PPB2PPP/R4RK1 b - - 3 21,e7f6,1686
01vB3,r2q1rk1/1b3ppp/p2b4/1p1n4/2P1R3/1BP2N2/PP3PPP/R1BQ2K1 b - - 0 16,d5c3,1686
02DqO,8/4k3/8/7R/6K1/5p2/P3n1P1/8 b - - 0 51,f3g2,1686
02VkP,r6k/pp2q1pp/3b1n2/2p5/1nP5/PPQ3P1/1B1PrPBP/RN3RK1 b - - 3 20,d6e5,1686
02WUJ,8/p2R4/3B2pk/3p1p1p/4p2q/PP2b3/5P2/6K1 w - - 5 33,d6f8,1686
04ppJ,6k1/1r2b1pp/4p3/pq2p2P/4P1P1/1PpRB3/P3QP2/6K1 b - - 1 27,b7d7,1686
016fz,8/8/3R4/1P3k2/2Bb2p1/6K1/7r/8 b - - 1 63,d4e5,1687
02oUa,2r5/pp3p2/5q1k/3R2R1/6Pp/5N1P/1P3PB1/6K1 b - - 1 32,c8c1,1687
00B7G,1rb2r1k/4q2p/p2p4/3B1p2/1pPb4/1P2NQ2/P5PP/2R2R1K b - - 1 24,e7e3,1688
01Tbk,5k2/2r3b1/p2pPr2/1p1P2Q1/2q5/P7/1PPR4/1K5R w - - 0 32,d2f2,1688
04RMB,3R1B2/p4p1p/2p2kp1/4b3/2b1P3/1P5P/P1r3P1/6NK b - - 4 29,c4f1,1688
04i0H,8/2R4p/4pk1b/3p3p/3P4/2P2N2/3N1PPK/3r4 b - - 4 25,h6f4,1688
00RbX,3r2k1/2q2ppp/b3n3/p1bN4/2p1P3/P3QN2/1PP2PPP/4R1K1 w - - 1 22,d5c7,1689
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P3RPP1/4r3 b - - 0 28,e1e2,1689
00h7S,8/p1N3pp/5k2/2PB2b1/1P4b1/P2r4/6K1/4R3 w - - 0 31,c7e8,1689
02kyP,b4rk1/3p2pp/2p5/2P1p3/1p5q/3Q1Pn1/1P4PP/2NK1B1R w - - 2 23,d3c4,1689
00SU7,2rqr1k1/B2b1ppp/5n2/8/7Q/3B4/P1P2PPP/R3R1K1 b - - 3 22,e8e1,1692
00gyK,5rk1/5pp1/3p3p/4p3/4N3/PR6/1p3PPP/6K1 b - - 0 33,f8c8,1692
019Oa,3q4/5kpQ/p1p5/1p1n4/2p3P1/P6P/1PPB4/1K6 b - - 0 33,d5f6,1692
01xuW,3rb1k1/6p1/p1p2q1p/1pP1N3/3P4/P4R1P/1P4P1/3Q2K1 b - - 5 35,f6e5,1692
04kz9,r1b3k1/2p3pp/1p1b4/p2pN3/1n1PP3/1P4qr/PB2BRP1/R4QK1 w - - 3 21,f2f8,1692
03DWu,4Q3/8/4r2p/P4kp1/8/3r3P/5K2/8 w - - 2 44,e8b5,1693
04h4k,rn2nrk1/pp2q2p/2pp2p1/5bP1/2P1BP2/2bP4/PP1BQ3/R3K1NR w KQ - 4 15,e4d5,1693
00J1t,r1qr3k/pp3pb1/1np1p3/8/3P3P/2N2PR1/PP1Q2P1/2KR4 w - - 0 22,d2g5,1694
00iQD,8/8/8/3K2kp/2P5/4P3/8/8 b - - 0 50,h5h4,1694
01dME,5r1k/p1qR2pp/b1p2b2/2p1Np2/2P1P3/5P2/PQ4PP/1R4K1 b - - 1 25,c7e5,1695
03BrC,5rk1/5ppp/2N5/2qp4/Q3b3/8/P3B1PP/4R2K b - - 2 23,c5f2,1695
02Pu3,8/3R1r2/6k1/1p6/p1pB3P/3n2K1/5P2/8 w - - 3 43,h4h5,1696
00GYk,1r4k1/p3p1bp/1n4p1/4q1B1/6Q1/1P4pP/P5B1/3R3K w - - 0 29,g5f4,1697
01WRz,6k1/p1p2pp1/1p1b3p/3Pq3/2P5/5Q1P/P4RP1/7K b - - 3 31,e5h2,1697
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2P1P2/2P2RnP/2B1R2K w - - 4 25,f2g2,1698
01C8M,r1b2rk1/p3n1b1/6pp/1q1np3/2RpNPPP/3Q3N/1PPB4/3B1RK1 w - - 3 22,c4c8,1698
01Cb9,4r2k/p3q1p1/7p/2R5/2PpN3/6P1/4Q2P/6K1 b - - 1 39,e7c5,1698
01SN2,8/r7/P1p5/3p4/3K4/1P4kp/2P5/R7 w - - 1 44,d4c5,1698
02M22,4R3/pp3p1k/4b1pp/8/2r1Q1P1/8/P4PKP/3r4 w - - 2 28,e4e5,1698
02fM9,8/k1p1qrp1/pb5p/1p6/P2r4/2N2Q2/1P3PPP/R4RK1 w - - 0 21,c3b5,1698
03xhx,2k1q1rr/p1p1n3/1P2p2b/3bN1np/1P1P1p2/2P2P2/3N1BPP/1R1QRBK1 b - - 1 24,g5h3,1698
04lNF,6k1/2r2p2/8/3PNQ1p/3P4/b1p4P/5PPK/q7 w - - 1 41,f5g5,1698
01zuf,3r1rk1/pb3p1p/1pn2Ppb/3pP1n1/5R1q/1P4N1/PB2N1PP/RB1Q2K1 b - - 1 20,g5h3,1699
02uxo,1r3b2/2p1kp2/1qB2n1p/1N1Pp3/2P2p2/1P6/P4P2/R3RK2 w - - 0 27,e1e5,1699
03PgX,4r2k/p4pr1/2p2Q1p/8/3P4/2P2P2/P2K1P1q/R3R3 b - - 3 24,h2f2,1699
03eJc,3r2kb/p4r2/5q2/3p1ppQ/1Pp1p2p/P1P1P2P/5PPB/1RR3K1 w - - 1 33,h2e5,1699
01dmM,2r2rk1/pR1n1pp1/2p4p/2P5/2qPQ2B/4P3/5PPP/R5K1 b - - 4 23,d7c5,1700
03Qun,1q5k/p6p/1p2Qp2/5Pp1/3N2P1/P3P1KP/1Pr5/8 w - - 6 34,g3f3,1700
01IdQ,Q2qr3/1P6/KP6/5k2/8/8/8/8 w - - 0 72,a8d8,1701
02udP,8/1p6/1p1pN3/1P1Pn2k/P1PK1p2/8/8/8 w - - 1 61,e6f4,1701
03av2,r1b1r1k1/1pN1bppp/p1n2n2/8/8/P2P3P/BPP2PP1/R1B1K1NR b KQ - 1 12,e7b4,1701
01Syz,2r2k2/1b2Rpp1/7p/1Bnp1N2/8/7P/2P2PP1/6K1 b - - 4 33,g7g6,1702
03glF,N5nr/q2kpp1p/p2p2p1/Qp2b3/4P3/3B1P2/2P3PP/3K3R w - - 3 23,d3b5,1702
041Zm,4k1K1/4P3/8/B7/ppp3P1/P7/1P6/8 b - - 0 56,c4c3,1702
01bFK,5k2/8/p6K/2pp2pP/P1PpP1P1/3P4/1b6/8 w - - 0 52,e4d5,1703
041JI,2r1r1k1/1bp4p/p5p1/2bp1pB1/5P2/qB1Q4/4RRPP/6K1 w - - 1 32,b3d5,1703
04tmj,r2nr1k1/pp1b1pbp/1q1B2p1/1P6/P1P5/5N2/4BPPP/R2Q1RK1 b - - 3 18,g7a1,1703
00WbE,5rk1/2pp1q1p/n5p1/pQ1PP3/3PB1PP/P4p2/5P2/R5K1 b - - 0 25,f7f4,1704
01JaO,5r1k/pp4p1/b1p1Q2p/3p4/PP1P2P1/5PbP/4N1Bq/R3RK2 b - - 1 29,f8f3,1704
02I21,8/1k3p2/1P3P1p/8/4K3/8/8/8 b - - 3 56,b7b6,1704
02U6o,8/6R1/3rk1p1/8/2K5/6P1/8/8 w - - 16 54,g7g6,1704
04lGh,r5k1/1pp2pp1/1p2r2p/6q1/1P6/P2P1Q1P/2P2PP1/R2KR3 b - - 3 21,e6e1,1704
03Gp1,3r1k2/1b3pp1/p2r3p/3Bp3/8/P3P3/1PPR2PP/3R2K1 b - - 4 24,d6d5,1705
04fno,8/1p6/p2k1pp1/1b2n1N1/3K2P1/P6P/8/4R3 b - - 0 39,e5c6,1705
01wIv,3r4/p5R1/8/2p2p1k/4rB2/1KP2bR1/PP3P2/8 b - - 3 40,f3d1,1706
02j6j,8/Qp1b4/2k1p3/8/3P4/2Knq3/P1P4P/8 w - - 0 31,d4d5,1706
02GG8,4r3/K1B4R/P1kP2p1/8/8/r5P1/7P/8 b - - 3 41,a3a6,1707
03ZnP,r2qr2k/p5pp/1p3p2/3PnQ2/bB2P3/7P/P3BPP1/R4RK1 b - - 0 23,g7g5,1707
03Abe,1k1r4/1pp2Q2/p7/5P2/1P1nq3/P1b1N1B1/4RKP1/8 b - - 1 35,d4e2,1708
02Fwp,1Rb5/p4p1k/3q1Pp1/2p5/3p1p1P/5P2/PQ4P1/6K1 b - - 0 48,d4d3,1709
03MDl,4r3/ppR3p1/3pq1k1/4prp1/8/1P1Q3P/P6P/5R1K w - - 9 32,f1f5,1709
03YMC,1r3rk1/3Q1p1p/1qn2p2/4p3/pP2PP2/P5P1/2P3BP/RK1R4 b - - 2 30,c6b4,1709
02yVL,1q3rk1/p1p2pp1/brpp1b1p/4p3/Q1P1P3/3P1N1P/P2N1PP1/1R2R1K1 w - - 3 14,b1b6,1710
04iUP,8/p7/1p6/3n1P2/1P1k1K2/P2pN3/8/8 w - - 4 55,e3d5,1710
04yid,2rqk1nr/5ppp/4p3/ppbpP3/3N1P2/1P6/5RPP/RNBQ2K1 b k - 2 17,c5d4,1710
03Iw5,2kr2r1/1ppqn2Q/p1pbp3/8/4P3/2N1B3/PPP2PPP/3R1RK1 b - - 4 14,g8h8,1711
04nw7,1k2r3/1pp3p1/3b1p2/R7/p2P2P1/2P2P2/P1P1r3/1KBR4 b - - 0 26,e2e1,1711
0581A,5bk1/3p2p1/p1n1p1Pp/1q1pP3/3P4/PrB2N2/1P1Q1P2/2R3K1 w - - 0 31,d2f4,1711
01feF,8/8/2p3k1/1p1p1p1P/p1nP3P/P1PK1P2/8/2B5 b - - 0 36,g6h5,1712
01r0n,6k1/p1r3bp/Rrn1p1p1/3p1p2/B2P4/4PNqP/1PP3P1/Q3R1K1 w - - 1 25,a6b6,1712
02624,r1bqk2r/pp3pb1/2np2p1/2p1p3/4P1p1/2NP4/PPPBBPPN/R1Q2RK1 b kq - 0 11,d8h4,1712
03HWv,r2q1r2/2p1k1p1/p1n1p1Qp/3p2P1/3b3P/PP1B1N2/5P2/R4RK1 w - - 0 24,f3d4,1712
04hhS,2r2rk1/B1pn2pp/3P2n1/1N2p1q1/P4p2/3P2PP/3QPPK1/R4R2 b - - 1 25,f4f3,1712
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/QP6/P2BPNB1/5PPP/R2R2K1 b - - 0 20,d8d3,1713
04EnG,r2q1r1k/pp3ppp/2p1b3/4N3/3P1n2/7P/PPBQ1PP1/R3R1K1 b - - 0 17,d8g5,1713
00b6f,6k1/8/5B2/1R3K2/6p1/6P1/P4P1q/8 b - - 0 41,h2h5,1714
00kCm,2r3k1/3n1pp1/pq2r1p1/2p5/3b4/1P5P/PB1N1PP1/R1Q1R1K1 b - - 0 23,e6e1,1714
00rL0,8/3r4/P1k2p1p/1pq1pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 w - - 4 40,g1c5,1714
03VWk,1k3r2/pbpQ1R2/1p6/2q1r1p1/4P3/3B2Pp/2P4P/3NR2K b - - 4 29,b7c8,1714
04Tbo,r4rk1/ppb2ppp/5n2/2p4q/2B5/1P2PQ2/P4PPP/R1B2RK1 b - - 0 16,h5h2,1714
02AWw,7q/1p3pk1/p7/3R4/3Pp1p1/4P1P1/PPQ4r/6K1 w - - 2 33,c2h2,1715
02zpZ,3r2k1/pQ3pp1/6p1/3pR3/5KP1/6B1/PPP2P2/7q b - - 1 30,g6g5,1715
04m4i,6k1/Q4R2/5n1p/3p1p1q/P2P1B2/4PnPP/1r4B1/R6K b - - 5 33,h5h3,1715
05A3l,r1r5/1b1k1ppp/pQ2p3/1p1nn3/2p1P3/8/PP3PPP/2KR1B1R b - - 0 20,e5d3,1715
03Pyc,4rr1k/p1qb2pp/2p5/3pb3/8/3BR1N1/PP3PPP/R2Q2K1 w - - 0 20,d1h5,1716
04VCD,2r3k1/1b3p1p/p3p2Q/2qpP3/3N3R/7P/P5PK/q7 w - - 1 28,h4g4,1716
01Qdr,6k1/pp4p1/7p/1PPp4/P2b2rq/5QN1/6PP/4R2K b - - 0 30,h4h2,1717
02jDq,1r4rk/6np/8/p1p1q2p/N1Pp1Q2/1P1P2B1/P5R1/5KR1 b - - 0 39,b8f8,1717
03Ifl,3k4/2p3p1/3qp3/7b/K1B5/PQ5P/1P6/8 b - - 5 38,h5d1,1718
01sMU,8/2r3p1/5k2/4R3/1pp2P2/4K3/PP6/8 b - - 0 42,c4c3,1719
00ob0,r4rk1/5p2/p2p2np/1p3b1Q/2p1P2q/2P5/PPB3PP/RN2R1K1 w - - 0 20,h5h4,1720
04Upq,5rq1/p2k4/1pp1p2Q/3pR3/1n1P4/3P2P1/PP3P1P/6K1 w - - 3 32,e5g5,1720
02b1e,r4rk1/3nppb1/3p3p/qNpP2p1/P3P3/1P4P1/3N1PP1/R2QR1K1 b - - 0 19,g7a1,1721
04CAQ,4r1k1/p5p1/1q1Q1p1p/4p3/8/P5RP/5PP1/6K1 w - - 3 31,d6d7,1722
04NDb,1k1r4/p1q2pp1/Qp2p3/7p/1b5P/1Nn2BP1/P4PK1/2R5 w - - 4 27,a2a3,1722
01ctt,8/ppp1kpp1/3b2np/3p3b/3P1B2/2P4P/PPBN1PP1/5K2 w - - 0 23,f4d6,1723
01xkD,2r1r3/2R2pkp/4p1p1/pR4P1/5P2/B1b5/P6P/5K2 w - - 4 28,c7c3,1725
04kZs,8/1R3pk1/P5pp/2n5/2b5/1p3P2/6PP/6K1 w - - 2 43,a6a7,1725
01iy8,2r3k1/2P2pp1/6r1/3p2qp/3N2b1/1R2P3/3Q1PPP/2R4K b - - 1 28,g4f3,1726
03b2b,r4rk1/3bbppp/p1pp1n2/4p3/1N2P3/q3B3/3NQPPP/1RR3K1 w - - 3 18,d2c4,1727
04R6H,8/1p6/p2k1N2/8/2Pn2p1/PP2Kp2/8/8 w - - 1 46,e3d4,1727
04U6R,8/2p3k1/1p1p2pp/p2P4/P1PQb3/1Pq2N1P/6P1/7K b - - 7 33,c3d4,1727
04W1B,5rk1/3qbpp1/1Qp2n1p/r2p1P2/PNp5/2P2PB1/6PP/RR4K1 b - - 4 29,e7c5,1727
04eHX,r5k1/5pp1/6r1/p1Qp1q2/3P3p/4BP2/PP2RPPP/5R1K b - - 0 21,h4h3,1727
00mRr,8/2Q3pp/1p1pk1r1/1PnN4/2P1n3/6P1/1r3PK1/8 w - - 6 41,c7e7,1728
016BD,r1bqk2r/pp5p/3b1p2/3pNn2/4p3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 11,d1h5,1728
01DLY,5rn1/1p3r1k/p5pp/4Q3/3P4/1N5P/PP4PK/R1B2q2 w - - 0 24,c1h6,1728
03Rfm,8/8/8/3k2p1/3P2Np/2P2PP1/4K2P/5r1r w - - 4 36,g4e3,1728
003YT,r1b1k1nr/1pp2ppp/p1pb1q2/4p3/3PP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,d4e5,1729
01LEM,8/8/8/pP2kp2/P2q2pp/KR6/1R5P/8 w - - 0 66,b5b6,1729
0550Q,3r2k1/ppqr1ppp/4pbn1/2P5/2P1R1QP/2B3P1/PPB2P2/4R1K1 b - - 0 23,f6c3,1729
00Wi9,8/8/3n1P2/2k1K3/2pp4/P7/8/3B4 b - - 2 63,d4d3,1730
02o7A,6k1/1p4pp/pqp5/3pN1p1/1P1Pn1P1/4P2P/7B/5RK1 w - - 0 31,f1f8,1730
04x7K,6k1/4R3/p2p4/5PN1/1p2bB2/1Pq2BK1/P7/8 b - - 0 33,c3e1,1730
01ZAj,5rk1/1p4pp/4p3/Q2pPn2/8/P2B4/1P3qPP/1R5K b - - 1 26,f5e3,1731
02tx7,1k6/1b3pp1/pB1R4/1p2p1P1/1n2P3/1NK2P2/PPP4r/8 b - - 3 27,h2c2,1731
03izk,6k1/8/1ppp3p/4pp2/P7/6K1/1PP3PP/8 w - - 0 32,b2b4,1731
